,Euphemisms,literal translation,euphemistic meanings,category,Rating,text,source,,always eup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,se alaisi,is no more,death,death,1,"Opo awon olufe wa, Ti de opin ajo won. Ara, omo ati ore Nwona lati pade wa. Nigbat’ ajo wa ba pari, Ti a si se alaisi, Baba, mu wa la okun ja. Sinu mole ailopin.  Amin",https://cshymns.sogapps.com/hymnBook/hymn/731/Yoruba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,lo ile,go home,death,death,1,"Okunrin to ba ko gbogbo dukiya le obinrin lowo, oun lo ile niyen o",a pragmatic analysis of selected yoruba euphemisms,,sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,lo ile,go home,death,death,1,"Baba ti ku o, won ti lo sile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,lo ile,go home,death,death,0,Je ki a ma lo sile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,ta téru ní ìpá,kick the bucket,death,death,1,Ope o: Awon adigunjale meta ta teru nipa l'ogun,https://www.awikonko.com.ng/2018/09/ope-o-awon-adigunjale-meta-ta-teru-nipa.html,,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ta téru ní ìpá,kick the bucket,death,death,1,LAM ADESINA TA TERU NPA NI OMO ODUN METALELAADORIN,http://yorubaponbele.blogspot.com/2012/11/lam-adesina-ta-teru-npa-ni-omo-odun.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ta téru ní ìpá,kick the bucket,death,death,1,"Bawo nio base dun to,to ba je pe are buhari lo ta teru Nipa. ",https://www.facebook.com/permalink.php?id=1296222730434431&story_fbid=4015262531863757&paipv=0&eav=AfY8XkXeq-vQp9p2yob-DzE2N6JbB1bkrs8ftLmIQAVYOT-AcdvFir6QTkYaIy0Z6ho&_rdr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ta téru ní ìpá,kick the bucket,death,death,1,Ojoojumo nii gb'ebo lowo eni! Orisa ti ko see fojudi ni ayafi eni ba ti setan lati ta teru nipa...,https://www.facebook.com/story.php?story_fbid=2943612299028791&id=1296222730434431&paipv=0&eav=AfZG4ucPlW9FRfzDJWzELDtshrlH8vrT5wi4oDcb0ruzChrrU1w2L02BpZfmOXOkCuI&_rdr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ta téru ní ìpá,kick the bucket,death,death,1,"Boya e ti gbo ri pe agbejoro ni mi. Ni igba kan mo s’ise l’abe oludasile ile ise agbejoro nla kan. Ni ibe ni mo ti pade ara kunrin kan. O gba wa s’ise ni. Ti e ba wo oko oju ona re, ati imura re. E ma ri wipe o je eni ti o gbadun lati ma j’aye ori re. Leyin opolopo oro, O fi ye mi pe, baba re ti ta teru nipa o ti se die, iya sese lo si ilu awon agba ko ti pe rara. Ni arakunrin yii di omo orukan. Mo ri wipe oun wo mi muse muse, emi ba nba ise mi lo. Sugbon ko fi ara le rara. Igba to ya, oju wa se merin. O ni oun nife mi, emi ba fi ye wipe, mo ni afesona. Ni oju ba daru, apa e ba jabo. Oga mi wa ran’se pe mi, emi ba so fun arakunrin yii pe ojo n lo. Owo e ba gbe! O ni oun se n m’eye bo l’apo. Emi ro pe ejo e po, mo wa m’okan l’ara re. O ni oun ma pada wa to ba d’igba, mo ba la l’ela pe ko ma wole.",https://folukeafrica.com/lost-in-translation/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ta téru ní ìpá,kick the bucket,death,death,1,O ta teru nipa ,POLITENESS PRINCIPLES AND FACE ACTS AMONG ENGLISH AND YORUBA INTERACTANTS ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ta téru ní ìpá,kick the bucket,death,death,1,"Ajanaku sun bi oke, ojogbon akoni olokiki ninu ere lede Yoruba fun opolopo odun seyin, Akintola Ogungbe ni a gbo wipe o ti ta teru nipa.",http://yorubaponbele.blogspot.com/2012/11/akoni-olokiki-ninu-ere-lede-yoruba-akin.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ta téru ní ìpá,kick the bucket,death,death,1,"Amọ adura yii ko gba rara fun idile ẹlẹni mẹjọ kan labule Auki, nijsba ibilẹ Bungudu nipinlẹ Zamfara. Eyi ri bẹẹ nigba ti awọn eeyan meje ninu idile naa ta teru nipa lẹyin ti wọn jẹun alẹ tan ni alẹ ọjọ Ẹti.",https://www.bbc.com/yoruba/agbaye-43848381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,fún ìdí pọ,squeezed his buttocks,death,death,1,Baba ma ti fun dipo,,,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fún ìdí pọ,squeezed his buttocks,death,death,1,Oba ti fun dipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,wàjà,climb the roof,death ,death,1,"Nirọlẹ ọjọ Iṣẹgun, Tusidee, ọsẹ yii, ni Makinde sọrọ naa nipasẹ atẹjade latọwọ Ọgbẹni Taiwo Adisa ti i ṣe akọweeroyin rẹ. Ta o ba gbagbe, laaarọ ọjọ Tusidee, ọsẹ yii l’Aṣigangan tilu Igangan waja lẹyin ọjọ mẹsan-an ti Ṣọun tilẹ Ogbomọṣọ, Ọba Jimọh Oyewumi (Ajagungbade Kẹta), wọ kaa ilẹ lọ.",https://alaroye.org/makinde-%e1%b9%a3edaro-a%e1%b9%a3igangan-to-waja/,,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,Emir to w'aja Ki SLS to De ibe Ni Baba eleyi.,https://www.facebook.com/bbcnewsyoruba/photos/a.1715660585157308/2954756337914387/?type=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Alaafin of Oyo: Abọ́bakú wà fún Alaafin Lamidi Adeyemi III tó wàjà, ohun tí yóò sì ṣẹlẹ síi nìyí",https://www.bbc.com/yoruba/afrika-61202609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Ṣe Abọbaku yoo wa fun Ọba Lamidi Adeyẹmi kẹta, Alaafin ti ilu Ọyọ to waja?",https://www.bbc.com/yoruba/afrika-61202610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,Gbe enu esi oun. Oba o ku amo o ti wàjà,a pragmatic analysis of selected yoruba euphemisms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Ko si si idi meji ti ibeere yii fi gbilẹ bi ko ṣe nitori ipo ti ọrọ aṣa ati iṣẹṣe dimu ninu eto oye jijẹ ni ilu Ọyọ, ati paapaa bi Kabiyesi Alaafin tilu Ọyọ to waja ṣe kundun gbogbo ohun to ba ti niiṣe pẹlu aṣa.",https://www.bbc.com/yoruba/afrika-61202611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,Itumọ abọbaku ni ẹni ti yoo ba ọba ku nigba ti ọba ba waja.,https://www.bbc.com/yoruba/afrika-61202612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Alaafin, àti ọba ilẹ̀ Yorùbá márùn-ún mìí tó wàjà láàrin oṣù márùn-ùn péré",https://www.bbc.com/yoruba/afrika-61200217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Gbogbo awọn ọmọ ilẹ kaarọ, o jiire, lo ti n sẹ lede lẹyin Alaafin ilu Oyo, to waja, Oba Lamidi Adeyemi.",https://www.bbc.com/yoruba/afrika-61200217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Iléewòsàn UCH kò lè bá Aafin Ibadan parọ́, ẹ dẹ́kún gbígbé ìròyìn òfegè nípa Oba Adetunji tó wàjà- Adeola Oloko",https://www.bbc.com/yoruba/afrika-61200217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,Wo ohun tó yẹ kóo mọ̀ nípa ìgbésí ayé Ọba Ajagungbade Ogbomosho tó wàjà,https://www.bbc.com/yoruba/afrika-61200217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,Alaafin Oyo Oba Lamidi Adeyemi ti wàjà!,https://www.bbc.com/yoruba/afrika-61200217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Wo àwọn ǹkan tí o kò mọ̀ nípa Ọba Lamidi Adeyẹmi, òṣìṣẹ́ adójútòfò àti Abẹ̀ṣẹ́kùbíòjò tó wàjà",https://www.bbc.com/yoruba/afrika-61200217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Oba Abdulyekeen Ayinla Oladipupo Kẹrin, Onikoyi ti Ikoyi Ile nipinlẹ Oyo, waja ni ọjọ kẹjọ, oṣu Kẹrin, ọdun 2022.",https://www.bbc.com/yoruba/afrika-61200218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Olowu ti Owu nipinlẹ Ogun, Oba Olusanya Dosunmu Amororo Keji papoda, ni ọjọ kejila, oṣu Kejila, ọdun 2021, lẹyin aisan ọlọjọ diẹ. Ọdun 2005 ni Oba Dosunmu jẹ ọba, lẹyin ti Oba Adisa Odeleye waja lọdun 2003",https://www.bbc.com/yoruba/afrika-61200219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Ko ju ọjọ mọkanla lọ lẹyin iku Soun Ogbomoso, Oba Oyewumi, ti oba ilu Igangan, Kabiesi Abdul-Azeez Adewuyi Aribiyan, waja. Ọjọ kọkanlelogun, oṣu Kejila, ọdun 2021, lo mi eemi igbẹyin.",https://www.bbc.com/yoruba/afrika-61200220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Ọba Onijagbo tilu Ijagbo, nijọba ibilẹ Ọyun, nipinlẹ Kwara, Salawudeen Ọlagunju Adeyẹye Fagbemi (Obembẹ 11) ti waja lẹyin aadọfa ọdun (110) to lo loke eepẹ. Ọjọ Aje, Mọnde, ọsẹ yii, ni awọn mọlẹbi kede ipapoda ọba alaye naa lẹyin aisan rampẹ.",https://alaroye.org/onijagbo-tilu-ijagbo-ti-waja/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Wọn ti sinku Asẹyin tilẹ Iṣẹyin, Ọba Abdul Ganiyu, Adekunle Salawudeen (Ajinẹsẹ Kin-in-ni), to waja lọjọ Aiku, Sannde, ọsẹ yii.",https://alaroye.org/onijagbo-tilu-ijagbo-ti-waja/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Lọjọ Kẹwaa, oṣu Keji, ọdun 2022 yii, niroyin ti kọkọ gba ilu kan pe Ọba Adekunle ti waja, ṣugbọn ti ọrọ ko pada ri bẹẹ mọ, ko too di pe iku pada ka a mọ ori apere, to si ṣe bẹẹ jẹ ipe awọn baba nla ẹ.",https://alaroye.org/onijagbo-tilu-ijagbo-ti-waja/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Awọn ọba to ti kọkọ waja laarin asiko naa ni Ajoriwin tilu Igbẹti, Ṣọun ti Ogbomọṣọ, Olubadan tilẹ Ibadan, Aṣigangan ti Igangan, Alaafin Ọyọ ati Onijẹru ti Ijẹru, bo tilẹ jẹ pe wọn ti fi Olubadan tuntun jẹ ni nnkan bii oṣu mẹrin sẹyin.",https://alaroye.org/onijagbo-tilu-ijagbo-ti-waja/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Asẹyin tilu Iṣẹyin, Ọba Abdul Ganiy Adekunle Salawudeen (Ajinẹsẹ Keji), ti waja.",https://alaroye.org/erin-wo-aseyin-ilu-iseyin-waja/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Gẹgẹ b’ALAROYE ṣe gbọ, o to bii ọjọ meloo kan ti ojojo ti n ṣogun Ọba Salawudeen, lọjọ Kẹwaa, oṣu Keji, ọdun 2022 yii, niroyin ti kọkọ gba ilu kan pe ọba naa ti waja, ṣugbọn ti ọrọ ko pada ri bẹẹ mọ, ko too di pe iku pada ka a mọ ori apere, to si ṣe bẹẹ jẹ ipe awọn baba nla ẹ.",https://alaroye.org/erin-wo-aseyin-ilu-iseyin-waja/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,Oba ilu oyo ti waja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Olu ti Ayepe Ọlọdẹ, nijọba ibilẹ Guusu Ifẹ, nipinlẹ Ọṣun, Ọba David Ọlajide Omiṣore, Omigbade 1, ti waja. Laaarọ ọjọ Iṣẹgun, Tusidee, ọsẹ yii, la gbọ pe baba to bi Sẹnetọ Iyiọla Omiṣore naa darapọ mọ awọn baba nla rẹ. Ọmọ aadọrun-un ọdun ni baba naa ki ọlọjọ too de.",https://alaroye.org/oba-david-olajide-baba-to-bi-seneto-iyiola-omi%e1%b9%a3ore-ti-waja/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Deji ilu Akure ti wọn rọ loye nigba kan, Ọba Adeṣina Oluwadare Adepọju ti waja. Gẹgẹ bi atẹjade kan ti Ọgbẹni Dapọ Adepọju to jẹ agbẹnusọ fun idile Adesina fi sita, o ṣalaye pe Deji ti wọn rọ loye ọhun ku si ile-iwosan aladaani kan niluu Abuja laaarọ Ọjọbọ, Tọsidee, ọsẹ yii, lẹyin aisan ranpẹ to ṣe e.",https://alaroye.org/oba-oluwadare-adepoju-adesina-deji-akure-ti-won-ro-loye-nigba-kan-ti-waja/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Ọba Oluwadare Adepọju Adesina, Deji Akurẹ ti wọn rọ loye nigba kan ti waja ",https://alaroye.org/oba-oluwadare-adepoju-adesina-deji-akure-ti-won-ro-loye-nigba-kan-ti-waja/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Lẹyin ọdun mejidinlogoji lori itẹ, Ọba Ologere tilu Ogere waja!",https://alaroye.org/leyin-odun-mejidinlogoji-lori-ite-oba-ologere-tilu-ogere-waja/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Ologere ti Ogere Rẹmọ, nipinlẹ Ogun, Ọba Ọladele Ogunbade, ti darapọ mọ awọn baba nla rẹ. Ba a ṣe gbọ, Ọba alaye yii waja loru mọju ọjọ Aje, ọjọ kọkanla, oṣu Kẹrin, ọdun yii, lẹyin aisan ranpẹ. Ẹni ọdun marundinlaaadọrun-un ni Kabiyesi naa.",https://alaroye.org/leyin-odun-mejidinlogoji-lori-ite-oba-ologere-tilu-ogere-waja/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Nigba to n tufọ ipapoda ọba yii lọjọ Tusidee, Olootu Ọmọọba ilu Ogere Rẹmọ, Dokita Owodunni Adekunbi, ṣapejuwe iku ọba naa bii adanu nla fun ilu Ogere, ati ilẹ Rẹmọ lapapọ. O lo maa ṣe diẹ ki Ogere too ri iru ẹni to maa da bii ọba to waja yii, tori baba daadaa ni. Wọn ni ijiroro ṣi n lọ lori eto isinku rẹ, wọn yoo si kede rẹ laipẹ.",https://alaroye.org/leyin-odun-mejidinlogoji-lori-ite-oba-ologere-tilu-ogere-waja/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Lẹyin to lo ọdun marundinlogoji lori itẹ awọn baba nla rẹ, Olukoyi ti Ikoyi, nijọba ibilẹ Iṣọkan, nipinlẹ Ọṣun, Ọba Yisau Bamitalẹ Oyetunji Ọtunla, Kodaolu 1, ti waja. Alaroye gbọ pe baba yii jade laye lẹyin aisan ranpẹ. Ọdun 1987 ni baba naa gori itẹ. Ọjọbọ, Tọsidee, ọjọ kọkanlelogun, oṣu Kẹrin, ọdun yii, ni wọn yoo feeru fun eeru ninu aafin Olukoyi. Alaga ijọba ibilẹ agbegbe Guusu Iṣọkan, Ọmọọba Wasiu Oyetunji Oyelami, ṣapejuwe kabiesi naa gẹgẹ bii ẹni ti asiko rẹ mu idagbasoke ba ilu Ikoyi.",https://alaroye.org/olukoyi-ti-ilu-ikoyi-oba-oyetunji-ti-waja/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Bi ikede ipapoda awọn ọba alade ṣe pari ọdun 2021 nipinlẹ Ọyọ, bẹẹ naa ni irọkẹkẹ ijade laye awọn kabiesi bẹrẹ ọdun 2022 ta a wa yii. Titi di oṣu Karun-un, ọdun 2022 ta a wa yii, niroyin ipapoda awọn ọba wọnyi n gori afẹfẹ leralera wọn. Olubadan ilẹ Ibadan, Ọba Saliu Akanmu Adetunji, lakọkọ ọba to waja lọdun 2022 yii. Lọjọ keji, oṣu Kin-in-ni, loun faye silẹ to gbọrun lọ lẹni ọdun mẹtalelaaadọrun-un (93).",https://alaroye.org/leyin-ojo-merinla-ti-alaafin-waja-onijeru-tile-ijeru-naa-tun-papoda/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Laarin oṣu mẹfa sasiko yii, o kere tan, ọba meje lo ti waja nipinlẹ Ọyọ nikan ṣoṣo. Onigbẹti tilu Igbẹti, Ọba Emmanuel Oyekan Oyebisi (Afasẹgbejo Kẹta), lo kọkọ rajo alọọde nipari ọdun to kọja, iyẹn lọjọ kẹfa, oṣu Kọkanla, ọdun 2021. Ẹni ọdun mẹtadinlọgọrin (77) lo wa ti iku fi mu un lọ si isalu ọrun.",https://alaroye.org/leyin-ojo-merinla-ti-alaafin-waja-onijeru-tile-ijeru-naa-tun-papoda/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Nigba ti gbogbo ilẹ Yoruba ṣi n ṣọfọ ipapoda Alaafin Ọyọ, Ọba Lamidi Adeyẹmi to waja, Onijẹru tilẹ Ijẹru, Ọba Elijah Ọlaniyi Popoọla, naa ti tun darapọ mọ awọn baba nla rẹ. Lọjọ Ẹti, Furaidee, ọjọ kẹfa, oṣu Karun-un, ọdun 2022 yii, lọba to lo ọdun marundinlaaadọrun-un (85) laye naa dara pọ mọ awọn baba nla ẹ lẹyin ọjọ bii meloo kan to ti wa lori ailera to ni i ṣe pẹlu ogbo. Ọdun mẹrinla lori ade naa lo nipo ọba, nitori lọdun 2008 lo gori itẹ.",https://alaroye.org/leyin-ojo-merinla-ti-alaafin-waja-onijeru-tile-ijeru-naa-tun-papoda/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Oṣu kan ati ọjọ mẹfa pere sigba naa ni Ṣọun tilẹ Ogbomọṣọ, Ọba Jimoh Oyewumi (Ajagungbade Kẹta), tẹle e, lọjọ kejila, oṣu Kejila, ọdun 2021 ọhun kan naa lọba nla Ogbomọṣọ waja.",https://alaroye.org/leyin-ojo-merinla-ti-alaafin-waja-onijeru-tile-ijeru-naa-tun-papoda/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Loru mọju ọjọ kọkanlelogun, oṣu Kejila, ọdun naa, ti i ṣe ọjọ kẹsan-an ti Ṣọun Ogbomọṣọ waja, l’Aṣigangan tilẹ Igangan, Ọba Abdul-Azeez Adeoye Lawuyi, naa tẹle e.",https://alaroye.org/leyin-ojo-merinla-ti-alaafin-waja-onijeru-tile-ijeru-naa-tun-papoda/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Nitori Olubadan to waja, gbogbo ọja wa ni titi n’Ibadan",https://alaroye.org/nitori-olubadan-to-waja-gbogbo-oja-wa-ni-titi-nibadan/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wàjà,climb the roof,death ,death,1,"Gomina ipinlẹ Ondo, Rotimi Akeredolu, ti ranṣẹ ibanikẹdun sawọn eeyan ipinlẹ Ọyọ lori ipapoda Ọba Saliu Akanmu Adetunji, Olubadan tilu Ibadan to waja lọjọ Aiku, Sannde, ọsẹ yii lẹni ọdun mẹtalelaaadọrun-un. Gomina ọhun ninu atẹjade kan toun funra rẹ fi sita juwe iku Olubadan gẹgẹ bii adanu nla fawọn eeyan ipinlẹ Ọyọ, ilu Ibadan ati gbogbo Naijiria lapapọ.",https://alaroye.org/akeredolu-%e1%b9%a3edaro-olubadan-ile-ibadan-to-waja/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,dakẹ́, is quiet,death,death,1,Àlàyé rèé lórí aìsàn tó pa Dejo Tunfulu àti ilé ìwòsàn tó dákẹ́ sí,,,sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dakẹ́, is quiet,death,death,0,"Lailai ni mo ti dakẹ́: mo ti gbe jẹ, mo ti pa ara mi mọra; nisisiyi emi o ké bi obinrin ti nrọbi; emi o parun, emi o si gbé mì lẹ̃kanna.",Isa 42:14-20Yorùbá Bibeli (YCE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dakẹ́, is quiet,death,death,0,"Ẹni dákẹ́ ti ẹ̀ náà a bá a dakẹ́,” kìí ṣèèwọ̀",https://yorubaforacademicpurpose.blogspot.com/2015/06/mokuu.html?m=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dakẹ́, is quiet,death,death,0,"Iwọ li emi o kigbe pè, Oluwa apata mi; máṣe dakẹ́ si mi: ki iwọ ki o má ba pa ẹnu mi mọ́, emi o dabi awọn ti o sọkalẹ lọ sinu iho.",Yorùbá Bibeli (YCE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dakẹ́, is quiet,death,death,0,Gbenu e dake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dakẹ́, is quiet,death,death,0,oba a dake dajo,,The king who sits in silence and dispenses justice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dakẹ́, is quiet,death,death,0,"Bí ojú bá rí, enu a dáké",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dakẹ́, is quiet,death,death,0,"Eni ba dake, t'ara e a ba dake",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dakẹ́, is quiet,death,death,0,Baba t'o dake yi,,This Baba that is silent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dakẹ́, is quiet,death,death,0,A kì í dákẹ́ ká ṣìwí.,,Being quiet is not implicating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dakẹ́, is quiet,death,death,0,"SA dake, okan mi, Oluwa re wa n’be. Enit’ o ti se ileri, Yio fe mu u se.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dakẹ́, is quiet,death,death,0,dake enu re.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dakẹ́, is quiet,death,death,0,On kò dake kò dabò  ,,does not cease .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dakẹ́, is quiet,death,death,1,Oba dake ,“A” Vocabulary of the Yoruba Language By Samuel Ajayi Crowther,the king died,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dakẹ́, is quiet,death,death,0,Ó ní n dáké n má fọhùn ·,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dakẹ́, is quiet,death,death,0,"Mo nígbàgbọ́ wípé Ìbáṣepọ̀ ṣe pàtàkì, ó ṣe pàtàkì láti jíròrò nípa rẹ̀ kí à sì gbé ìgbésẹ̀ lórí bí ìbáṣepọ̀ yóò ṣe pọ̀ si. Bí ó tilẹ̀ jẹ́ wípé mo dakẹ́ fúngbà díẹ̀,",https://meta.wikimedia.org/wiki/Movement_Charter/Drafting_Committee/Candidates/yo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dakẹ́, is quiet,death,death,1,"E sara giri, baba ti dake.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
